provinsi_id,nama_provinsi,tanggal,tahun,bulan,y_true,y_pred,error,abs_error,x9_npl_ratio
27,Sulawesi Tenggara,2025-10-01,2025,10,0.0142,0.0151366005,0.000936600472033,0.000936600499999999,0.0192
27,Sulawesi Tenggara,2025-11-01,2025,11,0.015,0.018088464,0.0030884636938571,0.003088463999999999,0.0192
27,Sulawesi Tenggara,2025-12-01,2025,12,0.0148,0.01800981,0.0032098097771406,0.0032098100000000004,0.0192
28,Bali,2025-01-01,2025,1,0.0105,0.015722275,0.0052222747802734,0.005222275,0.0137
28,Bali,2025-02-01,2025,2,0.01,0.0147047285,0.0047047284990549,0.0047047285,0.0137
28,Bali,2025-03-01,2025,3,0.0112,0.015990842,0.0047908421337604,0.004790842000000002,0.0137
28,Bali,2025-04-01,2025,4,0.0177,0.016502146,-0.001197854322195,0.0011978540000000017,0.0137
28,Bali,2025-05-01,2025,5,0.0189,0.016934978,-0.0019650221556425,0.0019650220000000003,0.0137
28,Bali,2025-06-01,2025,6,0.0113,0.017610747,0.0063107473671436,0.006310747,0.0137
28,Bali,2025-07-01,2025,7,0.012,0.016955532,0.0049555321335792,0.004955531999999999,0.0137
28,Bali,2025-08-01,2025,8,0.0118,0.017800074,0.006000074070692,0.006000073999999999,0.0137
28,Bali,2025-09-01,2025,9,0.015,0.016432935,0.0014329353719949,0.0014329349999999998,0.0137
28,Bali,2025-10-01,2025,10,0.0223,0.017379154,-0.0049208464801311,0.0049208459999999996,0.0137
28,Bali,2025-11-01,2025,11,0.0227,0.016540987,-0.0061590125828981,0.006159013000000001,0.0137
28,Bali,2025-12-01,2025,12,0.0213,0.017395984,-0.0039040156185626,0.0039040159999999997,0.0137
29,Nusa Tenggara Barat,2025-01-01,2025,1,0.0369,0.037970558,0.001070557808876,0.0010705579999999992,0.0236
29,Nusa Tenggara Barat,2025-02-01,2025,2,0.0369,0.04419584,0.0072958382725715,0.007295839999999998,0.0236
29,Nusa Tenggara Barat,2025-03-01,2025,3,0.0408,0.039020568,-0.0017794318675994,0.0017794320000000044,0.0236
29,Nusa Tenggara Barat,2025-04-01,2025,4,0.0421,0.047992393,0.005892393374443,0.005892393000000003,0.0236
29,Nusa Tenggara Barat,2025-05-01,2025,5,0.0477,0.05343973,0.0057397289156913,0.0057397299999999984,0.0236
29,Nusa Tenggara Barat,2025-06-01,2025,6,0.0436,0.049559213,0.0059592132210731,0.005959212999999998,0.0236
29,Nusa Tenggara Barat,2025-07-01,2025,7,0.0437,0.047494095,0.0037940948188304,0.0037940949999999973,0.0236
29,Nusa Tenggara Barat,2025-08-01,2025,8,0.0412,0.047523547,0.0063235469639301,0.006323546999999999,0.0236
29,Nusa Tenggara Barat,2025-09-01,2025,9,0.0402,0.047004756,0.0068047555863857,0.006804756000000002,0.0236
29,Nusa Tenggara Barat,2025-10-01,2025,10,0.0387,0.047773935,0.0090739349007606,0.009073934999999998,0.0236
29,Nusa Tenggara Barat,2025-11-01,2025,11,0.0392,0.046923175,0.0077231754541397,0.007723174999999999,0.0236
29,Nusa Tenggara Barat,2025-12-01,2025,12,0.0339,0.047136046,0.0132360459923744,0.013236046000000001,0.0236
30,Nusa Tenggara Timur,2025-01-01,2025,1,0.0103,0.034439925,0.0241399251043796,0.024139925000000003,0.0381
30,Nusa Tenggara Timur,2025-02-01,2025,2,0.0128,0.035548065,0.0227480648577213,0.022748064999999998,0.0381
30,Nusa Tenggara Timur,2025-03-01,2025,3,0.0126,0.037070606,0.0244706059038639,0.024470606,0.0381
30,Nusa Tenggara Timur,2025-04-01,2025,4,0.0135,0.04165674,0.0281567400097847,0.02815674,0.0381
30,Nusa Tenggara Timur,2025-05-01,2025,5,0.0135,0.04016583,0.0266658304035663,0.02666583,0.0381
30,Nusa Tenggara Timur,2025-06-01,2025,6,0.0141,0.036997505,0.0228975045323371,0.022897505,0.0381
30,Nusa Tenggara Timur,2025-07-01,2025,7,0.0168,0.037343968,0.020543967705965,0.020543968,0.0381
30,Nusa Tenggara Timur,2025-08-01,2025,8,0.0194,0.039515,0.0201149998366832,0.020115,0.0381
30,Nusa Tenggara Timur,2025-09-01,2025,9,0.0186,0.039338708,0.0207387079238891,0.020738708,0.0381
30,Nusa Tenggara Timur,2025-10-01,2025,10,0.0189,0.039538495,0.0206384952425956,0.020638495,0.0381
30,Nusa Tenggara Timur,2025-11-01,2025,11,0.0206,0.039386455,0.0187864549696445,0.018786455,0.0381
30,Nusa Tenggara Timur,2025-12-01,2025,12,0.0153,0.038930442,0.0236304421842098,0.023630442,0.0381
31,Maluku Utara,2025-01-01,2025,1,0.0079,0.011908909,0.0040089093059301,0.004008909,0.0283
31,Maluku Utara,2025-02-01,2025,2,0.0082,0.012739631,0.0045396313473582,0.004539630999999999,0.0283
31,Maluku Utara,2025-03-01,2025,3,0.0084,0.0101859,0.001785900144279,0.0017859,0.0283
31,Maluku Utara,2025-04-01,2025,4,0.0101,0.0118902605,0.001790260502696,0.0017902604999999999,0.0283
31,Maluku Utara,2025-05-01,2025,5,0.0087,0.011990035,0.0032900349527597,0.003290035,0.0283
31,Maluku Utara,2025-06-01,2025,6,0.0062,0.014866417,0.008666417273879,0.008666417,0.0283
31,Maluku Utara,2025-07-01,2025,7,0.0063,0.01591961,0.0096196108579635,0.00961961,0.0283
31,Maluku Utara,2025-08-01,2025,8,0.0066,0.01572785,0.009127849677205,0.009127850000000002,0.0283
31,Maluku Utara,2025-09-01,2025,9,0.0072,0.014909471,0.0077094713851809,0.007709471000000001,0.0283
31,Maluku Utara,2025-10-01,2025,10,0.006,0.01563192,0.0096319197267293,0.00963192,0.0283
31,Maluku Utara,2025-11-01,2025,11,0.0067,0.016261077,0.009561076554656,0.009561076999999998,0.0283
31,Maluku Utara,2025-12-01,2025,12,0.0125,0.01655556,0.0040555607527494,0.00405556,0.0283
32,Maluku,2025-01-01,2025,1,0.0078,0.013445269,0.0056452693164348,0.005645269,0.0282
32,Maluku,2025-02-01,2025,2,0.0076,0.010887071,0.0032870705589652,0.003287071,0.0282
32,Maluku,2025-03-01,2025,3,0.0085,0.011581816,0.0030818157792091,0.0030818159999999994,0.0282
32,Maluku,2025-04-01,2025,4,0.0101,0.011801445,0.0017014449253678,0.001701445000000001,0.0282
32,Maluku,2025-05-01,2025,5,0.0102,0.011887329,0.0016873286992311,0.0016873289999999996,0.0282
32,Maluku,2025-06-01,2025,6,0.0084,0.016837051,0.0084370511382818,0.008437051,0.0282
32,Maluku,2025-07-01,2025,7,0.0115,0.017259499,0.0057594990581274,0.005759499000000001,0.0282
32,Maluku,2025-08-01,2025,8,0.0106,0.01723839,0.0066383897006511,0.006638389999999999,0.0282
32,Maluku,2025-09-01,2025,9,0.009,0.017842716,0.0088427156060934,0.008842716000000002,0.0282
32,Maluku,2025-10-01,2025,10,0.0068,0.017368365,0.0105683650791645,0.010568365,0.0282
32,Maluku,2025-11-01,2025,11,0.0079,0.017299423,0.009399422994256,0.009399423,0.0282
32,Maluku,2025-12-01,2025,12,0.0066,0.017476479,0.0108764785915613,0.010876479,0.0282
