twp90_pct,x1_bi_rate_pct,x2_inflasi_yoy,bi_rate_lag_1,bi_rate_lag_3,inflasi_lag_1,inflasi_lag_3,inflasi_mom,twp90_lag_1,twp90_lag_2,twp90_lag_3,twp90_lag_6,twp90_lag_12,twp90_roll3_mean,twp90_roll3_std,twp90_mom,log_pdrb,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio,x10_rasio_umkm,log_pdrb_x_month,x5_penetrasi_internet_pct_x_month,x8_ldr_pct_x_month,x9_npl_ratio_x_month,x10_rasio_umkm_x_month,provinsi_id,bulan_sin,bulan_cos,time_trend,nama_provinsi,tahun,bulan
0.0202,6.0,0.019,6.0,6.25,0.0194,0.0245,-0.00040000000000000105,0.019,0.0194,0.0189,0.0246,0.0219,0.01953333333333333,0.0006110100926604707,0.0011999999999999997,18.067940904467083,6.68,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,16.56227916242816,0.7750416666666666,0.7281083333333334,0.021266666666666663,0.25905,1,-0.5000000000000004,0.8660254037844384,35,Banten,2024,11
0.0211,6.0,0.0188,6.0,6.0,0.019,0.0203,-0.0001999999999999988,0.0202,0.019,0.0194,0.0236,0.0234,0.020099999999999996,0.0010535653752851016,0.0009000000000000015,18.067940904467083,6.68,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,18.067940904467083,0.8455,0.7943,0.0232,0.2826,1,-2.4492935982947064e-16,1.0,36,Banten,2024,12
0.0201,5.75,0.0085,6.0,6.0,0.0188,0.0194,-0.0103,0.0211,0.0202,0.019,0.0203,0.024,0.020466666666666664,0.0005507570547282872,-0.0010000000000000009,18.128629138982642,6.68,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,1.51071909491522,0.06999166666666666,0.06664999999999999,0.0023416666666666664,0.022966666666666666,1,0.49999999999999994,0.8660254037844387,37,Banten,2025,1
0.0274,5.75,-0.0033,5.75,6.0,0.0085,0.019,-0.011800000000000001,0.0201,0.0211,0.0202,0.0189,0.0261,0.022866666666666664,0.003957692930652029,0.007300000000000001,18.128629138982642,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,3.02143818983044,0.13998333333333332,0.13329999999999997,0.004683333333333333,0.04593333333333333,1,0.8660254037844386,0.5000000000000001,38,Banten,2025,2
0.0271,5.75,0.007,5.75,6.0,-0.0033,0.0188,0.0103,0.0274,0.0201,0.0211,0.0194,0.0266,0.024866666666666662,0.004130778780488384,-0.00030000000000000165,18.128629138982642,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,4.532157284745661,0.209975,0.19995,0.007025,0.0689,1,1.0,6.123233995736766e-17,39,Banten,2025,3
0.0227,5.75,0.0159,5.75,5.75,0.007,0.0085,0.008900000000000002,0.0271,0.0274,0.0201,0.019,0.0237,0.02573333333333333,0.002631222782915411,-0.004399999999999998,18.128629138982642,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,6.04287637966088,0.27996666666666664,0.26659999999999995,0.009366666666666666,0.09186666666666667,1,0.8660254037844387,-0.4999999999999998,40,Banten,2025,4
0.0267,5.75,0.0157,5.75,5.75,0.0159,-0.0033,-0.00020000000000000226,0.0227,0.0271,0.0274,0.0202,0.0246,0.025499999999999995,0.0024331050121192428,0.004,18.128629138982642,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,7.553595474576102,0.3499583333333333,0.33325,0.011708333333333334,0.11483333333333334,1,0.49999999999999994,-0.8660254037844387,41,Banten,2025,5
0.0273,5.5,0.0183,5.75,5.75,0.0157,0.007,0.0026000000000000016,0.0267,0.0227,0.0271,0.0211,0.0236,0.025566666666666665,0.0025006665778014307,0.0005999999999999998,18.128629138982642,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,9.064314569491321,0.41995,0.3999,0.01405,0.1378,1,1.2246467991473532e-16,-1.0,42,Banten,2025,6
0.0247,5.25,0.0229,5.5,5.75,0.0183,0.0159,0.0046,0.0273,0.0267,0.0227,0.0201,0.0203,0.02623333333333333,0.001361371857110737,-0.0026000000000000016,18.128629138982642,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,10.575033664406542,0.48994166666666666,0.46655,0.01639166666666667,0.1607666666666667,1,-0.4999999999999997,-0.8660254037844388,43,Banten,2025,7
0.0233,5.0,0.0195,5.25,5.75,0.0229,0.0157,-0.0034000000000000002,0.0247,0.0273,0.0267,0.0274,0.0189,0.025099999999999997,0.002029778313018389,-0.0013999999999999985,18.128629138982642,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,12.08575275932176,0.5599333333333333,0.5331999999999999,0.01873333333333333,0.18373333333333333,1,-0.8660254037844385,-0.5000000000000004,44,Banten,2025,8
