province_norm,ym,year,month,twp90_pct,x1_bi_rate_pct,x2_inflasi_mtom_pct,x3_pdrb_per_kapita,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio_pct,x10_rasio_umkm_pct,imputed_pdrb,imputed_tpt,imputed_internet,imputed_perbanking,source_missing_perbanking
aceh,2021-01,2021,1,0.005300,3.750000,,34674000.000000,,,38938.980000,62,,0.019400,0.065400,True,False,False,True,False
aceh,2021-02,2021,2,0.006500,3.500000,-0.736700,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-03,2021,3,0.007000,3.500000,-0.370000,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-04,2021,4,0.013400,3.500000,,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-05,2021,5,0.017100,3.500000,,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-06,2021,6,0.013800,3.500000,,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-07,2021,7,0.016900,3.500000,,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-08,2021,8,0.017300,3.500000,0.006700,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-09,2021,9,0.021800,3.500000,-0.293300,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-10,2021,10,0.030600,3.500000,0.483300,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-11,2021,11,0.032200,3.500000,0.723300,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2021-12,2021,12,0.031600,3.500000,0.713300,34674000.000000,6.300000,,38938.980000,62,,0.019400,0.065400,True,True,False,True,False
aceh,2022-01,2022,1,0.029100,3.500000,1.026700,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-02,2022,2,0.013700,3.500000,-0.733300,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-03,2022,3,0.013000,3.500000,0.710000,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-04,2022,4,0.010400,3.500000,1.233300,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-05,2022,5,0.011600,3.500000,1.070000,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-06,2022,6,0.013600,3.500000,0.846700,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-07,2022,7,0.012200,3.500000,0.856700,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-08,2022,8,0.014500,3.750000,-0.543300,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-09,2022,9,0.014100,4.250000,0.723300,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-10,2022,10,0.012900,4.750000,-0.086700,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-11,2022,11,0.014300,5.250000,-0.290000,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2022-12,2022,12,0.016400,5.500000,1.043300,38767000.000000,6.300000,0.681000,39252.830000,52,,0.015300,0.314700,True,True,True,True,False
aceh,2023-01,2023,1,0.011000,5.750000,0.706700,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-02,2023,2,0.013200,5.750000,0.490000,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-03,2023,3,0.013500,5.750000,-0.513300,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-04,2023,4,0.010200,5.750000,-0.313300,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-05,2023,5,0.015800,5.750000,0.406700,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-06,2023,6,0.013400,5.750000,0.200000,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-07,2023,7,0.019200,5.750000,0.160000,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-08,2023,8,0.010400,5.750000,-0.060000,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-09,2023,9,0.009200,5.750000,0.286700,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-10,2023,10,0.010300,6.000000,-0.020000,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-11,2023,11,0.010500,6.000000,0.263300,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2023-12,2023,12,0.010900,6.000000,-0.100000,41408000.000000,6.300000,0.678100,41485.840000,52,,0.015700,0.313900,True,True,True,True,False
aceh,2024-01,2024,1,0.010600,6.000000,0.021200,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-02,2024,2,0.011800,6.000000,0.023300,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-03,2024,3,0.012500,6.000000,0.032500,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-04,2024,4,0.007500,6.250000,0.031400,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-05,2024,5,0.009500,6.250000,0.033200,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-06,2024,6,0.012000,6.250000,0.030900,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-07,2024,7,0.007700,6.250000,0.025100,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-08,2024,8,0.007600,6.250000,0.022900,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-09,2024,9,0.008600,6.000000,0.015000,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-10,2024,10,0.009700,6.000000,0.016900,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-11,2024,11,0.009900,6.000000,0.015500,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2024-12,2024,12,0.010400,6.000000,0.021700,43782000.000000,6.300000,0.759900,45184.400000,53,,0.017900,0.304200,True,True,True,True,False
aceh,2025-01,2025,1,0.008700,5.750000,0.016100,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-02,2025,2,0.009200,5.750000,0.004100,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-03,2025,3,,5.750000,0.015300,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-04,2025,4,0.013900,5.750000,0.031100,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-05,2025,5,0.020100,5.750000,0.023500,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-06,2025,6,0.008200,5.500000,0.021900,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-07,2025,7,0.008600,5.250000,0.030000,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-08,2025,8,0.009400,5.000000,0.037000,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-09,2025,9,0.008800,4.750000,0.044500,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-10,2025,10,0.008000,4.750000,0.046600,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-11,2025,11,0.008200,4.750000,0.035800,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
aceh,2025-12,2025,12,0.009000,4.750000,0.067100,45770000.000000,6.300000,0.756500,44260.480000,53,,0.020600,0.291000,True,True,True,True,False
bali,2021-01,2021,1,0.014500,3.750000,,50758000.000000,,,97863.860000,90,,0.025300,0.517400,True,False,False,True,False
bali,2021-02,2021,2,0.014300,3.500000,0.010000,50758000.000000,5.420000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-03,2021,3,0.012200,3.500000,0.640000,50758000.000000,5.420000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-04,2021,4,0.012200,3.500000,,50758000.000000,5.420000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-05,2021,5,0.007200,3.500000,,50758000.000000,5.420000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-06,2021,6,0.014500,3.500000,,50758000.000000,5.420000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-07,2021,7,0.017200,3.500000,,50758000.000000,5.420000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-08,2021,8,0.019400,3.500000,0.020000,50758000.000000,5.370000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-09,2021,9,0.016700,3.500000,-0.130000,50758000.000000,5.370000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-10,2021,10,0.019400,3.500000,-0.075000,50758000.000000,5.370000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-11,2021,11,0.020900,3.500000,0.415000,50758000.000000,5.370000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2021-12,2021,12,0.019900,3.500000,1.225000,50758000.000000,5.370000,,97863.860000,90,,0.025300,0.517400,True,True,False,True,False
bali,2022-01,2022,1,0.021400,3.500000,0.860000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-02,2022,2,0.021000,3.500000,-0.600000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-03,2022,3,0.019300,3.500000,1.060000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-04,2022,4,0.018200,3.500000,0.955000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-05,2022,5,0.016600,3.500000,0.655000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-06,2022,6,0.018700,3.500000,1.460000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-07,2022,7,0.020300,3.500000,0.720000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-08,2022,8,0.021600,3.750000,-0.760000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-09,2022,9,0.020500,4.250000,0.455000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-10,2022,10,0.019100,4.750000,-0.100000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-11,2022,11,0.016100,5.250000,0.190000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2022-12,2022,12,0.014800,5.500000,0.525000,56093000.000000,5.370000,0.734000,117121.560000,88,,0.024000,0.527700,True,True,True,True,False
bali,2023-01,2023,1,0.014200,5.750000,0.785000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-02,2023,2,0.012700,5.750000,0.165000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-03,2023,3,0.014500,5.750000,0.225000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-04,2023,4,0.012000,5.750000,-0.080000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-05,2023,5,0.015200,5.750000,0.355000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-06,2023,6,0.014000,5.750000,0.070000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-07,2023,7,0.015600,5.750000,0.305000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-08,2023,8,0.013200,5.750000,0.240000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-09,2023,9,0.010300,5.750000,-0.040000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-10,2023,10,0.015800,6.000000,0.295000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-11,2023,11,0.015300,6.000000,0.600000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2023-12,2023,12,0.017800,6.000000,0.460000,62299000.000000,5.370000,0.808800,139257.660000,85,,0.015900,0.543000,True,True,True,True,False
bali,2024-01,2024,1,0.016300,6.000000,0.026100,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-02,2024,2,0.017000,6.000000,0.029800,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-03,2024,3,0.017700,6.000000,0.036700,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-04,2024,4,0.013400,6.250000,0.040200,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-05,2024,5,0.014300,6.250000,0.035400,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-06,2024,6,0.015600,6.250000,0.027100,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-07,2024,7,0.012500,6.250000,0.025300,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-08,2024,8,0.011700,6.250000,0.023200,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-09,2024,9,0.016000,6.000000,0.026700,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-10,2024,10,0.014100,6.000000,0.025100,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-11,2024,11,0.014000,6.000000,0.025000,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2024-12,2024,12,0.014600,6.000000,0.023400,67318000.000000,5.370000,0.854700,159657.680000,87,,0.013100,0.541900,True,True,True,True,False
bali,2025-01,2025,1,0.010500,5.750000,0.024100,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-02,2025,2,0.010000,5.750000,0.012100,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-03,2025,3,,5.750000,0.018900,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-04,2025,4,0.017700,5.750000,0.023000,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-05,2025,5,0.018900,5.750000,0.019200,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-06,2025,6,0.011300,5.500000,0.029400,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-07,2025,7,0.012000,5.250000,0.031600,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-08,2025,8,0.011800,5.000000,0.026500,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-09,2025,9,0.015000,4.750000,0.025100,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-10,2025,10,0.022300,4.750000,0.026100,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-11,2025,11,0.022700,4.750000,0.025100,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
bali,2025-12,2025,12,0.021300,4.750000,0.029100,72658000.000000,5.370000,0.905900,168212.720000,90,,0.013700,0.528300,True,True,True,True,False
banten,2021-01,2021,1,0.015500,3.750000,,55383000.000000,,,224668.730000,104,,0.022600,0.272800,True,False,False,True,False
banten,2021-02,2021,2,0.016300,3.500000,0.233300,55383000.000000,9.010000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-03,2021,3,0.014000,3.500000,0.140000,55383000.000000,9.010000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-04,2021,4,0.013000,3.500000,,55383000.000000,9.010000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-05,2021,5,0.013100,3.500000,,55383000.000000,9.010000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-06,2021,6,0.014900,3.500000,,55383000.000000,9.010000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-07,2021,7,0.017400,3.500000,,55383000.000000,9.010000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-08,2021,8,0.016400,3.500000,0.083300,55383000.000000,8.980000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-09,2021,9,0.017100,3.500000,-0.166700,55383000.000000,8.980000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-10,2021,10,0.019000,3.500000,0.103300,55383000.000000,8.980000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-11,2021,11,0.020100,3.500000,0.216700,55383000.000000,8.980000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2021-12,2021,12,0.020400,3.500000,0.693300,55383000.000000,8.980000,,224668.730000,104,,0.022600,0.272800,True,True,False,True,False
banten,2022-01,2022,1,0.021700,3.500000,0.810000,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-02,2022,2,0.021700,3.500000,0.016700,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-03,2022,3,0.022500,3.500000,1.086700,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-04,2022,4,,3.500000,0.973300,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-05,2022,5,0.025500,3.500000,0.383300,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-06,2022,6,0.026200,3.500000,0.750000,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-07,2022,7,0.028700,3.500000,0.383300,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-08,2022,8,0.028000,3.750000,-0.240000,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-09,2022,9,0.028000,4.250000,1.230000,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-10,2022,10,0.025700,4.750000,-0.113300,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-11,2022,11,,5.250000,-0.013300,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2022-12,2022,12,0.024600,5.500000,0.483300,61414000.000000,8.980000,0.810000,236586.030000,96,,0.020200,0.297900,True,True,True,True,False
banten,2023-01,2023,1,0.023600,5.750000,0.550000,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-02,2023,2,0.021700,5.750000,0.256700,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-03,2023,3,0.022000,5.750000,0.106700,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-04,2023,4,0.022600,5.750000,0.410000,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-05,2023,5,0.048400,5.750000,0.203300,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-06,2023,6,0.051300,5.750000,0.116700,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-07,2023,7,0.048900,5.750000,0.093300,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-08,2023,8,0.022900,5.750000,-0.130000,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-09,2023,9,0.021600,5.750000,0.196700,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-10,2023,10,0.022200,6.000000,0.130000,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-11,2023,11,0.021900,6.000000,0.523300,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2023-12,2023,12,0.023400,6.000000,0.436700,66147000.000000,8.980000,0.891000,246873.640000,94,,0.017300,0.299500,True,True,True,True,False
banten,2024-01,2024,1,0.024000,6.000000,0.025900,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-02,2024,2,0.026100,6.000000,0.028100,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-03,2024,3,0.026600,6.000000,0.034200,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-04,2024,4,0.023700,6.250000,0.034200,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-05,2024,5,0.024600,6.250000,0.028600,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-06,2024,6,0.023600,6.250000,0.024900,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-07,2024,7,0.020300,6.250000,0.023000,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-08,2024,8,0.018900,6.250000,0.024500,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-09,2024,9,0.019400,6.000000,0.020300,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-10,2024,10,0.019000,6.000000,0.019400,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-11,2024,11,0.020200,6.000000,0.019000,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2024-12,2024,12,0.021100,6.000000,0.018800,70276000.000000,8.980000,0.845500,268171.770000,96,,0.023200,0.282600,True,True,True,True,False
banten,2025-01,2025,1,0.020100,5.750000,0.008500,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-02,2025,2,0.027400,5.750000,-0.003300,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-03,2025,3,,5.750000,0.007000,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-04,2025,4,0.022700,5.750000,0.015900,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-05,2025,5,0.026700,5.750000,0.015700,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-06,2025,6,0.027300,5.500000,0.018300,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-07,2025,7,0.024700,5.250000,0.022900,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-08,2025,8,0.023300,5.000000,0.019500,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-09,2025,9,0.019900,4.750000,0.023100,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-10,2025,10,0.020100,4.750000,0.027500,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-11,2025,11,0.025800,4.750000,0.025600,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
banten,2025-12,2025,12,0.024300,4.750000,0.027400,74673000.000000,8.980000,0.839900,268278.770000,97,,0.028100,0.275600,True,True,True,True,False
bengkulu,2021-01,2021,1,0.006600,3.750000,,39167000.000000,,,16140.920000,35,,0.013700,0.445000,True,False,False,True,False
bengkulu,2021-02,2021,2,0.007700,3.500000,0.140000,39167000.000000,3.720000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-03,2021,3,0.008200,3.500000,0.230000,39167000.000000,3.720000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-04,2021,4,0.009000,3.500000,,39167000.000000,3.720000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-05,2021,5,0.021500,3.500000,,39167000.000000,3.720000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-06,2021,6,0.012600,3.500000,,39167000.000000,3.720000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-07,2021,7,0.017700,3.500000,,39167000.000000,3.720000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-08,2021,8,0.019500,3.500000,0.160000,39167000.000000,3.650000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
bengkulu,2021-09,2021,9,0.023300,3.500000,0.170000,39167000.000000,3.650000,,16140.920000,35,,0.013700,0.445000,True,True,False,True,False
