provinsi_id,nama_provinsi,tanggal,tahun,bulan,twp90_pct,x1_bi_rate_pct,x2_inflasi_yoy,x3_pdrb_per_kapita,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio,x10_rasio_umkm,twp90_lag_1,twp90_lag_2,twp90_lag_3,twp90_lag_6,twp90_lag_12,x1_bi_rate_pct_lag_1,x2_inflasi_yoy_lag_1,x1_bi_rate_pct_lag_3,x2_inflasi_yoy_lag_3,x1_bi_rate_pct_lag_6,x2_inflasi_yoy_lag_6,bulan_sin,bulan_cos,time_trend,log_pdrb,log_tabungan
1,Banten,2022-01-01,2022,1,0.0217,3.5,0.0081,61414000.0,8.53,0.81,236586.03,96.0,0.7703,0.0202,0.2979,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0,17.9331483964386,12.374071410765183
1,Banten,2022-02-01,2022,2,0.0217,3.5,0.00017,61414000.0,8.53,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0217,,,,,3.5,0.0081,,,,,0.8660254037844386,0.5000000000000001,1,17.9331483964386,12.374071410765183
1,Banten,2022-03-01,2022,3,0.0225,3.5,0.01087,61414000.0,8.456666666666667,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0217,0.0217,,,,3.5,0.00017,,,,,1.0,6.123233995736766e-17,2,17.9331483964386,12.374071410765183
1,Banten,2022-04-01,2022,4,0.0238,3.5,0.00973,61414000.0,8.383333333333333,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0225,0.0217,0.0217,,,3.5,0.01087,3.5,0.0081,,,0.8660254037844387,-0.4999999999999998,3,17.9331483964386,12.374071410765183
1,Banten,2022-05-01,2022,5,0.0255,3.5,0.00383,61414000.0,8.309999999999999,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0238,0.0225,0.0217,,,3.5,0.00973,3.5,0.00017,,,0.49999999999999994,-0.8660254037844387,4,17.9331483964386,12.374071410765183
1,Banten,2022-06-01,2022,6,0.0262,3.5,0.0075,61414000.0,8.236666666666666,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0255,0.0238,0.0225,,,3.5,0.00383,3.5,0.01087,,,1.2246467991473532e-16,-1.0,5,17.9331483964386,12.374071410765183
1,Banten,2022-07-01,2022,7,0.0287,3.5,0.00383,61414000.0,8.163333333333334,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0262,0.0255,0.0238,0.0217,,3.5,0.0075,3.5,0.00973,3.5,0.0081,-0.4999999999999997,-0.8660254037844388,6,17.9331483964386,12.374071410765183
1,Banten,2022-08-01,2022,8,0.028,3.75,-0.0024,61414000.0,8.09,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0287,0.0262,0.0255,0.0217,,3.5,0.00383,3.5,0.00383,3.5,0.00017,-0.8660254037844384,-0.5000000000000004,7,17.9331483964386,12.374071410765183
1,Banten,2022-09-01,2022,9,0.028,4.25,0.0123,61414000.0,8.07,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.028,0.0287,0.0262,0.0225,,3.75,-0.0024,3.5,0.0075,3.5,0.01087,-1.0,-1.8369701987210297e-16,8,17.9331483964386,12.374071410765183
1,Banten,2022-10-01,2022,10,0.0257,4.75,-0.00113,61414000.0,8.05,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.028,0.028,0.0287,0.0238,,4.25,0.0123,3.5,0.00383,3.5,0.00973,-0.8660254037844386,0.5000000000000001,9,17.9331483964386,12.374071410765183
1,Banten,2022-11-01,2022,11,0.0253,5.25,-0.00013,61414000.0,8.03,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0257,0.028,0.028,0.0255,,4.75,-0.00113,3.75,-0.0024,3.5,0.00383,-0.5000000000000004,0.8660254037844384,10,17.9331483964386,12.374071410765183
1,Banten,2022-12-01,2022,12,0.0246,5.5,0.00483,61414000.0,8.01,0.81,236586.03,96.0,0.7703,0.0202,0.2979,0.0253,0.0257,0.028,0.0262,,5.25,-0.00013,4.25,0.0123,3.5,0.0075,-2.4492935982947064e-16,1.0,11,17.9331483964386,12.374071410765183
1,Banten,2023-01-01,2023,1,0.0236,5.75,0.0055,66147000.0,7.99,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0246,0.0253,0.0257,0.0287,0.0217,5.5,0.00483,4.75,-0.00113,3.5,0.00383,0.49999999999999994,0.8660254037844387,12,18.00739011114075,12.416635956408612
1,Banten,2023-02-01,2023,2,0.0217,5.75,0.00257,66147000.0,7.97,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0236,0.0246,0.0253,0.028,0.0217,5.75,0.0055,5.25,-0.00013,3.75,-0.0024,0.8660254037844386,0.5000000000000001,13,18.00739011114075,12.416635956408612
1,Banten,2023-03-01,2023,3,0.022,5.75,0.00107,66147000.0,7.895,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0217,0.0236,0.0246,0.028,0.0225,5.75,0.00257,5.5,0.00483,4.25,0.0123,1.0,6.123233995736766e-17,14,18.00739011114075,12.416635956408612
1,Banten,2023-04-01,2023,4,0.0226,5.75,0.0041,66147000.0,7.819999999999999,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.022,0.0217,0.0236,0.0257,0.0238,5.75,0.00107,5.75,0.0055,4.75,-0.00113,0.8660254037844387,-0.4999999999999998,15,18.00739011114075,12.416635956408612
1,Banten,2023-05-01,2023,5,0.0484,5.75,0.00203,66147000.0,7.744999999999999,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0226,0.022,0.0217,0.0253,0.0255,5.75,0.0041,5.75,0.00257,5.25,-0.00013,0.49999999999999994,-0.8660254037844387,16,18.00739011114075,12.416635956408612
1,Banten,2023-06-01,2023,6,0.0513,5.75,0.00117,66147000.0,7.67,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0484,0.0226,0.022,0.0246,0.0262,5.75,0.00203,5.75,0.00107,5.5,0.00483,1.2246467991473532e-16,-1.0,17,18.00739011114075,12.416635956408612
1,Banten,2023-07-01,2023,7,0.0489,5.75,0.00093,66147000.0,7.595,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0513,0.0484,0.0226,0.0236,0.0287,5.75,0.00117,5.75,0.0041,5.75,0.0055,-0.4999999999999997,-0.8660254037844388,18,18.00739011114075,12.416635956408612
1,Banten,2023-08-01,2023,8,0.0229,5.75,-0.0013,66147000.0,7.52,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0489,0.0513,0.0484,0.0217,0.028,5.75,0.00093,5.75,0.00203,5.75,0.00257,-0.8660254037844384,-0.5000000000000004,19,18.00739011114075,12.416635956408612
1,Banten,2023-09-01,2023,9,0.0216,5.75,0.00197,66147000.0,7.436666666666666,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0229,0.0489,0.0513,0.022,0.028,5.75,-0.0013,5.75,0.00117,5.75,0.00107,-1.0,-1.8369701987210297e-16,20,18.00739011114075,12.416635956408612
1,Banten,2023-10-01,2023,10,0.0222,6.0,0.0013,66147000.0,7.353333333333333,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0216,0.0229,0.0489,0.0226,0.0257,5.75,0.00197,5.75,0.00093,5.75,0.0041,-0.8660254037844386,0.5000000000000001,21,18.00739011114075,12.416635956408612
1,Banten,2023-11-01,2023,11,0.0219,6.0,0.00523,66147000.0,7.27,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0222,0.0216,0.0229,0.0484,0.0253,6.0,0.0013,5.75,-0.0013,5.75,0.00203,-0.5000000000000004,0.8660254037844384,22,18.00739011114075,12.416635956408612
1,Banten,2023-12-01,2023,12,0.0234,6.0,0.00437,66147000.0,7.1866666666666665,0.891,246873.64,94.0,0.7934,0.0173,0.2995,0.0219,0.0222,0.0216,0.0513,0.0246,6.0,0.00523,5.75,0.00197,5.75,0.00117,-2.4492935982947064e-16,1.0,23,18.00739011114075,12.416635956408612
1,Banten,2024-01-01,2024,1,0.024,6.0,0.0259,70276000.0,7.103333333333333,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0234,0.0219,0.0222,0.0489,0.0236,6.0,0.00437,6.0,0.0013,5.75,0.00093,0.49999999999999994,0.8660254037844387,24,18.067940918696692,12.499386715965409
1,Banten,2024-02-01,2024,2,0.0261,6.0,0.0281,70276000.0,7.02,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.024,0.0234,0.0219,0.0229,0.0217,6.0,0.0259,6.0,0.00523,5.75,-0.0013,0.8660254037844386,0.5000000000000001,25,18.067940918696692,12.499386715965409
1,Banten,2024-03-01,2024,3,0.0266,6.0,0.0342,70276000.0,6.963333333333333,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0261,0.024,0.0234,0.0216,0.022,6.0,0.0281,6.0,0.00437,5.75,0.00197,1.0,6.123233995736766e-17,26,18.067940918696692,12.499386715965409
1,Banten,2024-04-01,2024,4,0.0237,6.25,0.0342,70276000.0,6.906666666666666,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0266,0.0261,0.024,0.0222,0.0226,6.0,0.0342,6.0,0.0259,6.0,0.0013,0.8660254037844387,-0.4999999999999998,27,18.067940918696692,12.499386715965409
1,Banten,2024-05-01,2024,5,0.0246,6.25,0.0286,70276000.0,6.85,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0237,0.0266,0.0261,0.0219,0.0484,6.25,0.0342,6.0,0.0281,6.0,0.00523,0.49999999999999994,-0.8660254037844387,28,18.067940918696692,12.499386715965409
1,Banten,2024-06-01,2024,6,0.0236,6.25,0.0249,70276000.0,6.793333333333333,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0246,0.0237,0.0266,0.0234,0.0513,6.25,0.0286,6.0,0.0342,6.0,0.00437,1.2246467991473532e-16,-1.0,29,18.067940918696692,12.499386715965409
1,Banten,2024-07-01,2024,7,0.0203,6.25,0.023,70276000.0,6.736666666666666,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0236,0.0246,0.0237,0.024,0.0489,6.25,0.0249,6.25,0.0342,6.0,0.0259,-0.4999999999999997,-0.8660254037844388,30,18.067940918696692,12.499386715965409
1,Banten,2024-08-01,2024,8,0.0189,6.25,0.0245,70276000.0,6.68,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0203,0.0236,0.0246,0.0261,0.0229,6.25,0.023,6.25,0.0286,6.0,0.0281,-0.8660254037844384,-0.5000000000000004,31,18.067940918696692,12.499386715965409
1,Banten,2024-09-01,2024,9,0.0194,6.0,0.0203,70276000.0,6.673333333333333,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0189,0.0203,0.0236,0.0266,0.0216,6.25,0.0245,6.25,0.0249,6.0,0.0342,-1.0,-1.8369701987210297e-16,32,18.067940918696692,12.499386715965409
1,Banten,2024-10-01,2024,10,0.019,6.0,0.0194,70276000.0,6.666666666666666,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0194,0.0189,0.0203,0.0237,0.0222,6.0,0.0203,6.25,0.023,6.25,0.0342,-0.8660254037844386,0.5000000000000001,33,18.067940918696692,12.499386715965409
1,Banten,2024-11-01,2024,11,0.0202,6.0,0.019,70276000.0,6.66,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.019,0.0194,0.0189,0.0246,0.0219,6.0,0.0194,6.25,0.0245,6.25,0.0286,-0.5000000000000004,0.8660254037844384,34,18.067940918696692,12.499386715965409
1,Banten,2024-12-01,2024,12,0.0211,6.0,0.0188,70276000.0,6.653333333333333,0.8455,268171.77,96.0,0.7943,0.0232,0.2826,0.0202,0.019,0.0194,0.0236,0.0234,6.0,0.019,6.0,0.0203,6.25,0.0249,-2.4492935982947064e-16,1.0,35,18.067940918696692,12.499386715965409
1,Banten,2025-01-01,2025,1,0.0201,5.75,0.0085,74673000.0,6.6466666666666665,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0211,0.0202,0.019,0.0203,0.024,6.0,0.0188,6.0,0.0194,6.25,0.023,0.49999999999999994,0.8660254037844387,36,18.128629152374362,12.499785632900052
1,Banten,2025-02-01,2025,2,0.0274,5.75,-0.0033,74673000.0,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0201,0.0211,0.0202,0.0189,0.0261,5.75,0.0085,6.0,0.019,6.25,0.0245,0.8660254037844386,0.5000000000000001,37,18.128629152374362,12.499785632900052
1,Banten,2025-03-01,2025,3,0.0271,5.75,0.007,74673000.0,6.648333333333333,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0274,0.0201,0.0211,0.0194,0.0266,5.75,-0.0033,6.0,0.0188,6.0,0.0203,1.0,6.123233995736766e-17,38,18.128629152374362,12.499785632900052
1,Banten,2025-04-01,2025,4,0.0227,5.75,0.0159,74673000.0,6.656666666666666,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0271,0.0274,0.0201,0.019,0.0237,5.75,0.007,5.75,0.0085,6.0,0.0194,0.8660254037844387,-0.4999999999999998,39,18.128629152374362,12.499785632900052
1,Banten,2025-05-01,2025,5,0.0267,5.75,0.0157,74673000.0,6.665,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0227,0.0271,0.0274,0.0202,0.0246,5.75,0.0159,5.75,-0.0033,6.0,0.019,0.49999999999999994,-0.8660254037844387,40,18.128629152374362,12.499785632900052
1,Banten,2025-06-01,2025,6,0.0273,5.5,0.0183,74673000.0,6.673333333333334,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0267,0.0227,0.0271,0.0211,0.0236,5.75,0.0157,5.75,0.007,6.0,0.0188,1.2246467991473532e-16,-1.0,41,18.128629152374362,12.499785632900052
1,Banten,2025-07-01,2025,7,0.0247,5.25,0.0229,74673000.0,6.681666666666667,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0273,0.0267,0.0227,0.0201,0.0203,5.5,0.0183,5.75,0.0159,5.75,0.0085,-0.4999999999999997,-0.8660254037844388,42,18.128629152374362,12.499785632900052
1,Banten,2025-08-01,2025,8,0.0233,5.0,0.0195,74673000.0,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0247,0.0273,0.0267,0.0274,0.0189,5.25,0.0229,5.75,0.0157,5.75,-0.0033,-0.8660254037844384,-0.5000000000000004,43,18.128629152374362,12.499785632900052
1,Banten,2025-09-01,2025,9,0.0199,4.75,0.0231,74673000.0,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0233,0.0247,0.0273,0.0271,0.0194,5.0,0.0195,5.5,0.0183,5.75,0.007,-1.0,-1.8369701987210297e-16,44,18.128629152374362,12.499785632900052
1,Banten,2025-10-01,2025,10,0.0201,4.75,0.0275,74673000.0,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0199,0.0233,0.0247,0.0227,0.019,4.75,0.0231,5.25,0.0229,5.75,0.0159,-0.8660254037844386,0.5000000000000001,45,18.128629152374362,12.499785632900052
1,Banten,2025-11-01,2025,11,0.0258,4.75,0.0256,74673000.0,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0201,0.0199,0.0233,0.0267,0.0202,4.75,0.0275,5.0,0.0195,5.75,0.0157,-0.5000000000000004,0.8660254037844384,46,18.128629152374362,12.499785632900052
1,Banten,2025-12-01,2025,12,0.0243,4.75,0.0274,74673000.0,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,0.0258,0.0201,0.0199,0.0273,0.0211,4.75,0.0256,4.75,0.0231,5.5,0.0183,-2.4492935982947064e-16,1.0,47,18.128629152374362,12.499785632900052
2,Dki Jakarta,2022-01-01,2022,1,0.0234,3.5,0.0046,299675000.0,8.0,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-02-01,2022,2,0.0218,3.5,-0.0005,299675000.0,8.0,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0234,,,,,3.5,0.0046,,,,,0.8660254037844386,0.5000000000000001,1,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-03-01,2022,3,0.0223,3.5,0.0044,299675000.0,7.863333333333333,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0218,0.0234,,,,3.5,-0.0005,,,,,1.0,6.123233995736766e-17,2,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-04-01,2022,4,0.0205,3.5,0.007,299675000.0,7.726666666666667,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0223,0.0218,0.0234,,,3.5,0.0044,3.5,0.0046,,,0.8660254037844387,-0.4999999999999998,3,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-05-01,2022,5,0.0209,3.5,0.0006,299675000.0,7.59,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0205,0.0223,0.0218,,,3.5,0.007,3.5,-0.0005,,,0.49999999999999994,-0.8660254037844387,4,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-06-01,2022,6,0.0242,3.5,0.0032,299675000.0,7.453333333333333,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0209,0.0205,0.0223,,,3.5,0.0006,3.5,0.0044,,,1.2246467991473532e-16,-1.0,5,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-07-01,2022,7,0.0243,3.5,0.0057,299675000.0,7.316666666666666,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0242,0.0209,0.0205,0.0234,,3.5,0.0032,3.5,0.007,3.5,0.0046,-0.4999999999999997,-0.8660254037844388,6,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-08-01,2022,8,0.0278,3.75,-0.0011,299675000.0,7.18,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0243,0.0242,0.0209,0.0218,,3.5,0.0057,3.5,0.0006,3.5,-0.0005,-0.8660254037844384,-0.5000000000000004,7,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-09-01,2022,9,0.028,4.25,0.0121,299675000.0,7.245,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0278,0.0243,0.0242,0.0223,,3.75,-0.0011,3.5,0.0032,3.5,0.0044,-1.0,-1.8369701987210297e-16,8,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-10-01,2022,10,0.0336,4.75,-0.0005,299675000.0,7.31,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.028,0.0278,0.0243,0.0205,,4.25,0.0121,3.5,0.0057,3.5,0.007,-0.8660254037844386,0.5000000000000001,9,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-11-01,2022,11,0.0304,5.25,0.0005,299675000.0,7.375,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0336,0.028,0.0278,0.0209,,4.75,-0.0005,3.75,-0.0011,3.5,0.0006,-0.5000000000000004,0.8660254037844384,10,19.518209115394384,15.037331015162694
2,Dki Jakarta,2022-12-01,2022,12,0.0287,5.5,0.0055,299675000.0,7.44,0.834,3393358.58,451.0,0.9222,0.0217,0.0461,0.0304,0.0336,0.028,0.0242,,5.25,0.0005,4.25,0.0121,3.5,0.0032,-2.4492935982947064e-16,1.0,11,19.518209115394384,15.037331015162694
2,Dki Jakarta,2023-01-01,2023,1,0.0305,5.75,0.0009,322651000.0,7.505,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0287,0.0304,0.0336,0.0243,0.0234,5.5,0.0055,4.75,-0.0005,3.5,0.0057,0.49999999999999994,0.8660254037844387,12,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-02-01,2023,2,0.0279,5.75,0.0019,322651000.0,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0305,0.0287,0.0304,0.0278,0.0218,5.75,0.0009,5.25,0.0005,3.75,-0.0011,0.8660254037844386,0.5000000000000001,13,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-03-01,2023,3,0.0279,5.75,0.0036,322651000.0,7.396666666666666,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0279,0.0305,0.0287,0.028,0.0223,5.75,0.0019,5.5,0.0055,4.25,0.0121,1.0,6.123233995736766e-17,14,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-04-01,2023,4,0.0294,5.75,0.004,322651000.0,7.223333333333334,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0279,0.0279,0.0305,0.0336,0.0205,5.75,0.0036,5.75,0.0009,4.75,-0.0005,0.8660254037844387,-0.4999999999999998,15,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-05-01,2023,5,0.0323,5.75,-0.001,322651000.0,7.050000000000001,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0294,0.0279,0.0279,0.0304,0.0209,5.75,0.004,5.75,0.0019,5.25,0.0005,0.49999999999999994,-0.8660254037844387,16,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-06-01,2023,6,0.0313,5.75,0.0001,322651000.0,6.876666666666667,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0323,0.0294,0.0279,0.0287,0.0242,5.75,-0.001,5.75,0.0036,5.5,0.0055,1.2246467991473532e-16,-1.0,17,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-07-01,2023,7,0.031,5.75,0.0019,322651000.0,6.703333333333333,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0313,0.0323,0.0294,0.0305,0.0243,5.75,0.0001,5.75,0.004,5.75,0.0009,-0.4999999999999997,-0.8660254037844388,18,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-08-01,2023,8,0.0281,5.75,0.0001,322651000.0,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.031,0.0313,0.0323,0.0279,0.0278,5.75,0.0019,5.75,-0.001,5.75,0.0019,-0.8660254037844384,-0.5000000000000004,19,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-09-01,2023,9,0.0273,5.75,0.0019,322651000.0,6.446666666666667,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0281,0.031,0.0313,0.0279,0.028,5.75,0.0001,5.75,0.0001,5.75,0.0036,-1.0,-1.8369701987210297e-16,20,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-10-01,2023,10,0.0285,6.0,0.0013,322651000.0,6.363333333333333,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0273,0.0281,0.031,0.0294,0.0336,5.75,0.0019,5.75,0.0019,5.75,0.004,-0.8660254037844386,0.5000000000000001,21,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-11-01,2023,11,0.0283,6.0,0.003,322651000.0,6.28,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0285,0.0273,0.0281,0.0323,0.0304,6.0,0.0013,5.75,0.0001,5.75,-0.001,-0.5000000000000004,0.8660254037844384,22,19.59208180477429,15.05906028314784
2,Dki Jakarta,2023-12-01,2023,12,0.0312,6.0,0.005,322651000.0,6.196666666666667,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,0.0283,0.0285,0.0273,0.0313,0.0287,6.0,0.003,5.75,0.0019,5.75,0.0001,-2.4492935982947064e-16,1.0,23,19.59208180477429,15.05906028314784
2,Dki Jakarta,2024-01-01,2024,1,0.034,6.0,0.0183,344383000.0,6.113333333333333,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0312,0.0283,0.0285,0.031,0.0305,6.0,0.005,6.0,0.0013,5.75,0.0019,0.49999999999999994,0.8660254037844387,24,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-02-01,2024,2,0.0309,6.0,0.0212,344383000.0,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.034,0.0312,0.0283,0.0281,0.0279,6.0,0.0183,6.0,0.003,5.75,0.0001,0.8660254037844386,0.5000000000000001,25,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-03-01,2024,3,0.0313,6.0,0.0218,344383000.0,6.0600000000000005,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0309,0.034,0.0312,0.0273,0.0279,6.0,0.0212,6.0,0.005,5.75,0.0019,1.0,6.123233995736766e-17,26,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-04-01,2024,4,0.0331,6.25,0.0211,344383000.0,6.09,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0313,0.0309,0.034,0.0285,0.0294,6.0,0.0218,6.0,0.0183,6.0,0.0013,0.8660254037844387,-0.4999999999999998,27,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-05-01,2024,5,0.0356,6.25,0.0208,344383000.0,6.12,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0331,0.0313,0.0309,0.0283,0.0323,6.25,0.0211,6.0,0.0212,6.0,0.003,0.49999999999999994,-0.8660254037844387,28,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-06-01,2024,6,0.0351,6.25,0.0223,344383000.0,6.15,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0356,0.0331,0.0313,0.0312,0.0313,6.25,0.0208,6.0,0.0218,6.0,0.005,1.2246467991473532e-16,-1.0,29,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-07-01,2024,7,0.032,6.25,0.0197,344383000.0,6.18,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0351,0.0356,0.0331,0.034,0.031,6.25,0.0223,6.25,0.0211,6.0,0.0183,-0.4999999999999997,-0.8660254037844388,30,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-08-01,2024,8,0.0294,6.25,0.0198,344383000.0,6.21,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.032,0.0351,0.0356,0.0309,0.0281,6.25,0.0197,6.25,0.0208,6.0,0.0212,-0.8660254037844384,-0.5000000000000004,31,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-09-01,2024,9,0.0283,6.0,0.017,344383000.0,6.205,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0294,0.032,0.0351,0.0313,0.0273,6.25,0.0198,6.25,0.0223,6.0,0.0218,-1.0,-1.8369701987210297e-16,32,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-10-01,2024,10,0.0266,6.0,0.0158,344383000.0,6.2,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0283,0.0294,0.032,0.0331,0.0285,6.0,0.017,6.25,0.0197,6.25,0.0211,-0.8660254037844386,0.5000000000000001,33,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-11-01,2024,11,0.029,6.0,0.0158,344383000.0,6.195,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.0266,0.0283,0.0294,0.0356,0.0283,6.0,0.0158,6.25,0.0198,6.25,0.0208,-0.5000000000000004,0.8660254037844384,34,19.657264970995392,15.090628901125342
2,Dki Jakarta,2024-12-01,2024,12,0.0296,6.0,0.0148,344383000.0,6.19,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,0.029,0.0266,0.0283,0.0351,0.0312,6.0,0.0158,6.0,0.017,6.25,0.0223,-2.4492935982947064e-16,1.0,35,19.657264970995392,15.090628901125342
2,Dki Jakarta,2025-01-01,2025,1,0.0287,5.75,0.0014,367687000.0,6.185,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372,0.0296,0.029,0.0266,0.032,0.034,6.0,0.0148,6.0,0.0158,6.25,0.0197,0.49999999999999994,0.8660254037844387,36,19.722742593457312,15.174893986340004
2,Dki Jakarta,2025-02-01,2025,2,0.0321,5.75,-0.0059,367687000.0,6.18,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372,0.0287,0.0296,0.029,0.0294,0.0309,5.75,0.0014,6.0,0.0158,6.25,0.0198,0.8660254037844386,0.5000000000000001,37,19.722742593457312,15.174893986340004
