provinsi_id,nama_provinsi,tanggal,tahun,bulan,twp90_pct,x1_bi_rate_pct,x2_inflasi_yoy,x3_pdrb_per_kapita,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio,x10_rasio_umkm
1,Banten,2021-01-01,2021,1,0.0155,3.75,0.00373,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-02-01,2021,2,0.0163,3.5,0.00233,55383000.0,9.01,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-03-01,2021,3,0.014,3.5,0.0014,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-04-01,2021,4,0.013,3.5,0.00187,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-05-01,2021,5,0.0131,3.5,0.00257,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-06-01,2021,6,0.0149,3.5,-0.00097,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-07-01,2021,7,0.0174,3.5,0.00037,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-08-01,2021,8,0.0164,3.5,0.00083,55383000.0,8.98,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-09-01,2021,9,0.0171,3.5,-0.00167,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-10-01,2021,10,0.019,3.5,0.00103,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-11-01,2021,11,0.0201,3.5,0.00217,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2021-12-01,2021,12,0.0204,3.5,0.00693,55383000.0,,0.7290000000000001,224668.73,104.0,0.7589,0.0226,0.2728
1,Banten,2022-01-01,2022,1,0.0217,3.5,0.0081,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-02-01,2022,2,0.0217,3.5,0.00017,61414000.0,8.53,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-03-01,2022,3,0.0225,3.5,0.01087,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-04-01,2022,4,0.0238,3.5,0.00973,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-05-01,2022,5,0.0255,3.5,0.00383,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-06-01,2022,6,0.0262,3.5,0.0075,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-07-01,2022,7,0.0287,3.5,0.00383,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-08-01,2022,8,0.028,3.75,-0.0024,61414000.0,8.09,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-09-01,2022,9,0.028,4.25,0.0123,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-10-01,2022,10,0.0257,4.75,-0.00113,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-11-01,2022,11,0.0253,5.25,-0.00013,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2022-12-01,2022,12,0.0246,5.5,0.00483,61414000.0,,0.81,236586.03,96.0,0.7703,0.0202,0.2979
1,Banten,2023-01-01,2023,1,0.0236,5.75,0.0055,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-02-01,2023,2,0.0217,5.75,0.00257,66147000.0,7.97,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-03-01,2023,3,0.022,5.75,0.00107,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-04-01,2023,4,0.0226,5.75,0.0041,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-05-01,2023,5,0.0484,5.75,0.00203,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-06-01,2023,6,0.0513,5.75,0.00117,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-07-01,2023,7,0.0489,5.75,0.00093,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-08-01,2023,8,0.0229,5.75,-0.0013,66147000.0,7.52,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-09-01,2023,9,0.0216,5.75,0.00197,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-10-01,2023,10,0.0222,6.0,0.0013,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-11-01,2023,11,0.0219,6.0,0.00523,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2023-12-01,2023,12,0.0234,6.0,0.00437,66147000.0,,0.891,246873.64,94.0,0.7934,0.0173,0.2995
1,Banten,2024-01-01,2024,1,0.024,6.0,0.0259,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-02-01,2024,2,0.0261,6.0,0.0281,70276000.0,7.02,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-03-01,2024,3,0.0266,6.0,0.0342,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-04-01,2024,4,0.0237,6.25,0.0342,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-05-01,2024,5,0.0246,6.25,0.0286,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-06-01,2024,6,0.0236,6.25,0.0249,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-07-01,2024,7,0.0203,6.25,0.023,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-08-01,2024,8,0.0189,6.25,0.0245,70276000.0,6.68,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-09-01,2024,9,0.0194,6.0,0.0203,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-10-01,2024,10,0.019,6.0,0.0194,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-11-01,2024,11,0.0202,6.0,0.019,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2024-12-01,2024,12,0.0211,6.0,0.0188,70276000.0,,0.8455,268171.77,96.0,0.7943,0.0232,0.2826
1,Banten,2025-01-01,2025,1,0.0201,5.75,0.0085,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-02-01,2025,2,0.0274,5.75,-0.0033,74673000.0,6.64,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-03-01,2025,3,0.0271,5.75,0.007,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-04-01,2025,4,0.0227,5.75,0.0159,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-05-01,2025,5,0.0267,5.75,0.0157,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-06-01,2025,6,0.0273,5.5,0.0183,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-07-01,2025,7,0.0247,5.25,0.0229,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-08-01,2025,8,0.0233,5.0,0.0195,74673000.0,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-09-01,2025,9,0.0199,4.75,0.0231,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-10-01,2025,10,0.0201,4.75,0.0275,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-11-01,2025,11,0.0258,4.75,0.0256,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
1,Banten,2025-12-01,2025,12,0.0243,4.75,0.0274,74673000.0,,0.8399,268278.77,97.0,0.7998,0.0281,0.2756
2,Dki Jakarta,2021-01-01,2021,1,0.0214,3.75,0.0014,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-02-01,2021,2,0.0106,3.5,0.0018,27466000.0,8.51,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-03-01,2021,3,0.0099,3.5,0.0006,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-04-01,2021,4,0.0122,3.5,0.0008,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-05-01,2021,5,0.0173,3.5,0.0041,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-06-01,2021,6,0.013,3.5,-0.0027,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-07-01,2021,7,0.0169,3.5,-0.0004,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-08-01,2021,8,0.0176,3.5,0.0008,27466000.0,8.5,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-09-01,2021,9,0.0202,3.5,-0.0006,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-10-01,2021,10,0.0231,3.5,0.0008,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-11-01,2021,11,0.0232,3.5,0.004,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2021-12-01,2021,12,0.0231,3.5,0.0045,27466000.0,,0.7983999999999999,3108906.38,456.0,0.8792,0.0295,0.0474
2,Dki Jakarta,2022-01-01,2022,1,0.0234,3.5,0.0046,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-02-01,2022,2,0.0218,3.5,-0.0005,299675000.0,8.0,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-03-01,2022,3,0.0223,3.5,0.0044,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-04-01,2022,4,0.0205,3.5,0.007,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-05-01,2022,5,0.0209,3.5,0.0006,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-06-01,2022,6,0.0242,3.5,0.0032,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-07-01,2022,7,0.0243,3.5,0.0057,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-08-01,2022,8,0.0278,3.75,-0.0011,299675000.0,7.18,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-09-01,2022,9,0.028,4.25,0.0121,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-10-01,2022,10,0.0336,4.75,-0.0005,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-11-01,2022,11,0.0304,5.25,0.0005,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2022-12-01,2022,12,0.0287,5.5,0.0055,299675000.0,,0.834,3393358.58,451.0,0.9222,0.0217,0.0461
2,Dki Jakarta,2023-01-01,2023,1,0.0305,5.75,0.0009,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-02-01,2023,2,0.0279,5.75,0.0019,322651000.0,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-03-01,2023,3,0.0279,5.75,0.0036,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-04-01,2023,4,0.0294,5.75,0.004,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-05-01,2023,5,0.0323,5.75,-0.001,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-06-01,2023,6,0.0313,5.75,0.0001,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-07-01,2023,7,0.031,5.75,0.0019,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-08-01,2023,8,0.0281,5.75,0.0001,322651000.0,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-09-01,2023,9,0.0273,5.75,0.0019,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-10-01,2023,10,0.0285,6.0,0.0013,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-11-01,2023,11,0.0283,6.0,0.003,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2023-12-01,2023,12,0.0312,6.0,0.005,322651000.0,,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424
2,Dki Jakarta,2024-01-01,2024,1,0.034,6.0,0.0183,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-02-01,2024,2,0.0309,6.0,0.0212,344383000.0,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-03-01,2024,3,0.0313,6.0,0.0218,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-04-01,2024,4,0.0331,6.25,0.0211,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-05-01,2024,5,0.0356,6.25,0.0208,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-06-01,2024,6,0.0351,6.25,0.0223,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-07-01,2024,7,0.032,6.25,0.0197,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-08-01,2024,8,0.0294,6.25,0.0198,344383000.0,6.21,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-09-01,2024,9,0.0283,6.0,0.017,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-10-01,2024,10,0.0266,6.0,0.0158,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-11-01,2024,11,0.029,6.0,0.0158,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2024-12-01,2024,12,0.0296,6.0,0.0148,344383000.0,,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392
2,Dki Jakarta,2025-01-01,2025,1,0.0287,5.75,0.0014,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-02-01,2025,2,0.0321,5.75,-0.0059,367687000.0,6.18,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-03-01,2025,3,0.0308,5.75,0.0102,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-04-01,2025,4,0.031,5.75,0.0221,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-05-01,2025,5,0.036,5.75,0.0207,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-06-01,2025,6,0.0356,5.5,0.0207,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-07-01,2025,7,0.0319,5.25,0.0225,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-08-01,2025,8,0.0302,5.0,0.0216,367687000.0,6.05,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-09-01,2025,9,0.0364,4.75,0.024,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-10-01,2025,10,0.0361,4.75,0.0269,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-11-01,2025,11,0.1156,4.75,0.0267,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
2,Dki Jakarta,2025-12-01,2025,12,0.1158,4.75,0.0263,367687000.0,,0.9135,3893790.76,450.0,1.0624,0.0158,0.0372
3,Jawa Barat,2021-01-01,2021,1,0.0193,3.75,0.00173,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-02-01,2021,2,0.0213,3.5,0.00131,45234000.0,8.92,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-03-01,2021,3,0.0154,3.5,0.00051,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-04-01,2021,4,0.015,3.5,0.00271,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-05-01,2021,5,0.0174,3.5,0.0032,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-06-01,2021,6,0.0168,3.5,-0.00174,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-07-01,2021,7,0.0194,3.5,0.00089,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-08-01,2021,8,0.0179,3.5,0.0008,45234000.0,9.82,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-09-01,2021,9,0.0186,3.5,-0.00119,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-10-01,2021,10,0.0212,3.5,0.00071,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-11-01,2021,11,0.0236,3.5,0.00309,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2021-12-01,2021,12,0.0247,3.5,0.0046,45234000.0,,0.8206999999999999,565609.64,398.0,0.8866,0.0353,0.312
3,Jawa Barat,2022-01-01,2022,1,0.0282,3.5,0.00494,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-02-01,2022,2,0.0264,3.5,0.00229,49137000.0,8.35,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-03-01,2022,3,0.026,3.5,0.0077,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-04-01,2022,4,0.0267,3.5,0.00999,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-05-01,2022,5,0.0261,3.5,0.00414,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-06-01,2022,6,0.0275,3.5,0.00569,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-07-01,2022,7,0.029,3.5,0.00549,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-08-01,2022,8,0.0318,3.75,-0.00124,49137000.0,8.31,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-09-01,2022,9,0.0359,4.25,0.01159,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-10-01,2022,10,0.0346,4.75,-0.0006,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-11-01,2022,11,0.0342,5.25,0.00131,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2022-12-01,2022,12,0.0338,5.5,0.0067,49137000.0,,0.824,588747.81,375.0,0.9226,0.0304,0.3409
3,Jawa Barat,2023-01-01,2023,1,0.033,5.75,0.00557,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-02-01,2023,2,0.0346,5.75,0.00351,52651000.0,7.89,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-03-01,2023,3,0.036,5.75,-0.00096,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-04-01,2023,4,0.036,5.75,0.00416,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-05-01,2023,5,0.0392,5.75,0.0016,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-06-01,2023,6,0.0372,5.75,0.00144,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-07-01,2023,7,0.0414,5.75,0.00211,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-08-01,2023,8,0.037,5.75,-0.00054,52651000.0,7.44,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-09-01,2023,9,0.0369,5.75,0.0017,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-10-01,2023,10,0.0375,6.0,0.00084,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-11-01,2023,11,0.0367,6.0,0.0035,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2023-12-01,2023,12,0.0382,6.0,0.003,52651000.0,,0.8273,609314.93,371.0,0.9474,0.0299,0.3334
3,Jawa Barat,2024-01-01,2024,1,0.0377,6.0,0.0302,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-02-01,2024,2,0.039,6.0,0.0309,56082000.0,6.91,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-03-01,2024,3,0.0396,6.0,0.0348,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-04-01,2024,4,0.0375,6.25,0.0307,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-05-01,2024,5,0.0369,6.25,0.0278,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-06-01,2024,6,0.0351,6.25,0.0238,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-07-01,2024,7,0.0309,6.25,0.0225,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-08-01,2024,8,0.0287,6.25,0.0239,56082000.0,6.75,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-09-01,2024,9,0.0286,6.0,0.0209,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-10-01,2024,10,0.0288,6.0,0.0192,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-11-01,2024,11,0.0301,6.0,0.0167,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2024-12-01,2024,12,0.033,6.0,0.0164,56082000.0,,0.8552,635255.39,372.0,0.9761,0.0311,0.311
3,Jawa Barat,2025-01-01,2025,1,0.0309,5.75,0.0079,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-02-01,2025,2,0.0338,5.75,-0.0027,59865000.0,6.74,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-03-01,2025,3,0.0334,5.75,0.0081,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-04-01,2025,4,0.0372,5.75,0.0167,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-05-01,2025,5,0.0396,5.75,0.0147,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-06-01,2025,6,0.0341,5.5,0.0178,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-07-01,2025,7,0.0323,5.25,0.0203,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-08-01,2025,8,0.0305,5.0,0.0177,59865000.0,6.77,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-09-01,2025,9,0.0339,4.75,0.0219,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-10-01,2025,10,0.0322,4.75,0.0263,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-11-01,2025,11,0.0322,4.75,0.0254,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
3,Jawa Barat,2025-12-01,2025,12,0.0329,4.75,0.0263,59865000.0,,0.8652,640716.9,371.0,0.9799,0.0397,0.3024
4,Jawa Tengah,2021-01-01,2021,1,0.0129,3.75,0.00257,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-02-01,2021,2,0.0184,3.5,0.0019,38568000.0,5.96,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-03-01,2021,3,0.0171,3.5,0.00063,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-04-01,2021,4,0.0177,3.5,0.00028,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-05-01,2021,5,0.0229,3.5,0.00188,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-06-01,2021,6,0.0183,3.5,-0.0021,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-07-01,2021,7,0.0186,3.5,0.00068,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-08-01,2021,8,0.0193,3.5,0.00033,38568000.0,5.95,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-09-01,2021,9,0.0199,3.5,-0.00065,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-10-01,2021,10,0.0222,3.5,0.00273,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
4,Jawa Tengah,2021-11-01,2021,11,0.0228,3.5,0.00365,38568000.0,,0.7626000000000001,354904.36,332.0,0.8976,0.0507,0.4485
